Revenue,Profit Margin,returnOnEquity,Book Value per Share,Operating Cash Flow,Class
59612000.0,0.0409999999999999,0.0387,6.989,5061000.0,0
249682000.0,0.0559999999999999,0.2477,6.117999999999999,20186000.0,1
68592000.0,0.047,0.0482,8.918,-4462000.0,0
330174000.0,0.047,0.1102,8.193999999999999,43763000.0,0
254989000.0,0.018,0.1136,2.6830000000000003,-7619000.0,0
21924000.0,0.05,0.0792,1.7719999999999998,739000.0,0
186176000.0,-0.083,-0.118,13.229,-14834000.0,0
393268000.0,0.026,0.0933,7.338999999999999,7465000.0,0
36262000.0,0.002,0.003,5.437,3860000.0,1
250028000.0,0.012,0.0154,14.515,23254000.0,0
77829000.0,0.017,0.0175,2.775,-8094000.0,0
107164000.0,0.043,0.0399,6.361000000000001,7976000.0,0
157450000.0,0.092,0.0814,3.86,21561000.0,1
487000000.0,0.018480492813142,0.0779499999999999,10.419,22000000.0,0
7041000.0,0.155,0.0949,3.3960000000000004,263000.0,0
29680000.0,0.1889999999999999,0.1647,2.925,-400000.0,0
0.0,0.051,-0.1471,5.68,-29124000.0,0
217863000.0,-0.017,-0.0525,4.484,6261000.0,1
23636000.0,0.031,0.0707,1.269,3386000.0,1
137960000.0,-0.004,-0.0029,12.343,4613000.0,0
82991000.0,-0.042,-0.0364,5.334,1458000.0,0
102073000.0,0.043,0.0314,9.471,1597000.0,0
1166979000.0,0.032,0.0753,23.809,63122000.0,1
451327000.0,0.002,0.0068,10.966,12291000.0,0
29129000.0,-0.031,-0.0657,2.208,1615000.0,0
31305000.0,-0.0069999999999999,-0.0208,2.024,245000.0,0
67094000.0,0.034,0.1396,2.781,3158000.0,1
434901000.0,-0.018,0.0779499999999999,0.644,-1319000.0,1
164304000.0,0.094,0.0839,4.981,18194000.0,0
92191000.0,-0.003,-0.0087,4.291,95000.0,0
43230000.0,-0.053,-0.0269,19.579,-10784000.0,0
12134506.0,-0.044,-0.0561,3.209,-392376.0,0
560086600.0,0.0289999999999999,0.1415,13.949000000000002,18665400.0,0
53316210.0,-0.158,-0.2284,0.503,-2587546.0,0
98492736.0775,0.0303,0.0242,2.1937,5858353.5109,0
100601000.0,0.103,0.1116,3.349,18311000.0,1
92108000.0,0.052,0.0279999999999999,13.355,21215000.0,0
43924000.0,-0.023,-0.0161,4.454,3204000.0,0
52724000.0,0.171,0.1399,18.674,12373000.0,1
222485940.0,0.013,0.0527,13.958,1956831.0,1
35888692.0,0.0,-0.0002,3.935,-1436483.0,0
487076000.0,0.018,0.0384,19.224,22457000.0,0
95916000.0,0.024,0.0821,2.469,5326000.0,1
58045292.0,0.094,0.1162,3.619,11528751.0,1
57909000.0,0.0969999999999999,0.0736,8.293,6710000.0,1
23137590.0,0.043,0.0979,0.782,1281865.0,0
76045000.0,-0.037,-0.0425,3.193,-3114000.0,0
42309000.0,0.049,0.1441,0.885,1898000.0,1
71550000.0,0.0559999999999999,0.0457,10.361,3642000.0,0
636417000.0,0.127,0.2489,22.065,16673000.0,1
40750437.3858,-0.001,-0.1245,2.1918,-23327.2423,1
16932000.0,0.051,0.0779499999999999,10.419,-64392.0,1
26770000.0,0.113,0.1453,1.033,8463000.0,1
58579000.0,-0.106,-0.0482,4.667,8447000.0,0
222303000.0,0.068,0.092,25.342,16335000.0,0
59076000.0,-0.016,-0.0231,1.671,4613000.0,0
13629684.0,0.003,0.0069999999999999,2.884,1462254.0,0
305394000.0,0.025,0.0735,9.845,1458000.0,0
23013000.0,-0.123,-0.1984,5.484,-1299000.0,0
10000000.0,0.2,0.0779499999999999,10.419,1000000.0,0
1329000000.0,-0.016553799849511,0.0779499999999999,10.419,365000000.0,1
44546000.0,-0.021,-0.0463,1.376,1557000.0,0
82837000.0,0.035,0.1419,0.669,3084000.0,1
112041650.0,0.008,0.0385,8.322000000000001,1580830.0,0
82977732.0,0.008,0.0221,4.512,4384318.0,0
88623000.0,-0.07,-0.0805,3.669,9901000.0,0
174453667.0,-0.057,-0.1311,6.005,-8559423.0,0
228577000.0,-0.017,-0.1504,1.571,4995000.0,0
31646000.0,-0.099,-0.1497,8.495,1062000.0,1
5824000.0,-0.1939999999999999,-0.0719,2.83,979000.0,0
118508000.0,0.034,0.1324,4.249,7612000.0,0
49529867.0,-0.002,-0.0097,4.505,523987.0,1
153240000.0,0.085,0.3646,2.426,-1587000.0,0
340758000.0,0.017,0.1456,8.488999999999999,5745000.0,1
40337368.0,0.06,0.0721,1.645,4012331.0,0
